<FITC-A>: pMEK (S221)	<Alexa Fluor 700-A>: CD8	<PE-Gr-A>: ppERK	<Pacific Blue-A>: CTV-OT1
10746.1338	682.80127	2412.09839	2671.70654
20326.1328	778.720947	1783.80005	3268.42017
22681.0469	2055.56128	1944.04272	497.76004
11068.6445	1352.52051	1645.59888	4379.32568
17650.9785	3106.81104	1842.53577	5604.5708
7.30240202	348.184601	487.9133	785.002136
13340.4736	6972.63184	2730.88916	19132.2852
7355.44336	3242.2019	2581.58643	7057.18408
11332.9277	657.112183	1116.36792	967.681335
-110.526711	946.704346	-60.8697929	9085.17578
11095.9932	872.814331	463.401672	6356.8335
14089.7178	3005.38892	1012.9964	9030.47168
8713.6416	662.752625	1677.77222	3200.90698
2855.18433	946.933289	809.506287	788.52887
12511.583	1868.91602	1106.2478	431.240204
10694.292	396.573883	3825.45239	4202.82568
11380.376	933.987976	3865.26733	1793.35059
7737.54834	351.216705	519.025085	3192.72754
8242.25293	4646.78223	1205.07483	5329.33545
14189.3838	2698.06738	3669.22827	4580.93994
14220.4746	417.721283	1770.72107	1581.40796
4654.34082	633.334106	860.158203	616.555176
9157.75488	1590.27832	1626.72327	4247.62207
27253.416	1593.89148	1752.42285	1481.27673
782.7948	2844.80859	223.769928	9850.40137
27027.9023	3813.4209	2838.18921	19633.5625
9849.37207	991.943115	1116.21362	4057.77051
13074.9492	2720.15796	4186.37012	6829.87549
762.958801	1045.4447	881.560242	2594.08276
10158.7568	2513.16211	1437.06201	5790.4541
20546.3477	3481.20605	1422.85754	15073.0166
-110.34304	468.939636	-44.3480072	1817.34558
23876.6191	946.834595	816.409119	4744.08545
15692.5654	853.839233	648.782349	3336.03345
22739.5273	2345.99146	2911.24829	1367.46143
1798.03467	2298.92529	335.16214	1377.67322
1522.17212	231.064728	534.208008	2634.57202
10884.7344	3930.4585	1069.36499	6309.58984
12166.8291	547.215942	2008.28113	830.258667
3073.24219	814.893311	1017.59351	6101.06885
22711.9863	3122.40503	3308.146	2906.03735
13636.709	2382.96851	234.49234	5590.11621
9349.06738	720.616699	988.652466	2986.59961
14650.4043	3258.97461	1983.13892	15441.8896
6768.77295	1526.63672	1540.89124	808.681824
18510.8027	1245.21484	1248.6593	3742.67261
3486.91357	521.423096	817.161865	566.510437
6891.80029	1509.61951	1085.83984	1747.97363
16449.1836	3771.64282	1295.01978	6579.56982
1446.24756	1036.84338	1487.51306	1946.67737
5832.14355	1353.91492	434.173523	5532.50635
4699.56006	2697.64746	324.665649	3949.71729
21251.2344	2073.29883	3439.78369	5816.28857
4825.47412	811.871826	733.18866	1603.74719
19752.168	3319.03467	3121.40015	9340.63477
2369.29932	667.670288	63.5535812	5738.6001
3948.94312	2500.50024	1869.99341	2531.77979
6273.97998	4763.26123	269.255646	6724.47852
6320.51807	533.106201	1636.45508	1593.16101
5192.98047	2976.29858	2228.66138	3675.104
3834.47681	598.928345	1081.05725	2342.22363
1783.14685	351.738037	744.260742	4138.71191
9098.7627	1410.74219	1807.2229	1904.3241
5616.14062	1308.28943	1991.90833	760.773865
10872.7588	835.792236	1544.75757	849.186401
1816.95093	572.286255	654.694336	1766.81775
11083.6807	817.602539	1879.26099	3628.09961
5037.6875	2200.63184	1842.77966	3126.69995
36724.0742	3507.58862	4573.73096	9053.38574
-110.321121	1245.25903	164.093521	1614.36157
7942.13721	2526.09399	151.005936	8994.50879
-110.526642	737.170776	80.1123657	497.661652
4232.0376	2174.6084	167.856827	3317.85474
12125.2764	1364.73755	1105.91345	5727.06104
19886.4219	2902.96899	2905.55469	4720.43066
-110.508163	938.52179	74.4709396	998.249023
24567.8828	1999.23206	695.737305	9299.45996
18483.9219	3357.81201	4770.5293	1792.40393
4293.46094	288.812561	1289.70032	902.721069
4425.8584	1243.6134	886.060974	4656.28174
-110.532799	1003.2027	128.116425	3813.09668
9687.10449	2081.54663	3703.09644	6377.48535
9024.61523	2140.07788	1980.68811	5249.91797
16824.5664	1980.62476	1952.53113	3602.63623
7905.75195	542.490051	995.4552	594.102539
-110.311226	829.069824	414.673004	5365.37451
7642.45996	764.531982	493.118896	4461.57812
3704.0647	1330.37891	298.962891	1147.88953
4416.31592	707.530273	187.161118	3881.13647
29396.5449	1782.96985	3295.18335	4933.1167
9901.71777	2496.27295	1655.36841	6133.20752
6365.46387	2596.99243	2800.78662	3388.3501
17243.4023	1123.49255	567.252625	3529.67407
9633.91406	1676.21252	594.676636	3155.74243
4411.49268	2216.09375	537.952698	5670.79248
2967.82739	449.002472	769.393433	1709.4939
-110.307999	2139.70142	303.967743	1625.89258
3091.2229	1872.43762	146.346451	8594.05078
9269.77539	1089.20654	3056.23242	952.946594
4402.66016	671.402466	1502.16309	9828.87305
11855.7998	1066.20581	2148.45337	3558.23901
10052.7852	1752.49927	310.846375	12589.9209
5225.58789	1773.61975	3112.36646	2322.28955
23037.332	1652.87244	1711.11963	5897.82812
149.83342	369.319916	110.737122	4332.05957
393.511841	441.564606	144.080276	5628.9751
484.12207	502.223297	41.4214745	852.217041
8448.5791	1647.35571	2826.40649	2513.76294
32560.875	3241.91382	4975.01221	5354.30176
-110.476707	838.122986	179.231506	3181.49731
724.348755	1799.61218	159.809311	4109.67188
6610.22363	611.169189	950.964294	1607.00342
3742.37671	1420.09949	1537.35083	2056.26099
37839.168	1954.63879	4023.90088	1080.36096
8618.89551	1176.14563	2629.61475	1644.25696
-110.34671	986.903503	113.291847	3965.34229
2998.52686	379.139923	188.621414	944.198181
-110.501198	543.392578	65.0848618	9818.36426
9826.03809	2275.99146	2167.54419	1451.5553
12537.4736	1179.22815	319.44751	5946.26807
7964.60742	1141.92761	257.759491	4835.0127
-110.56675	1089.89978	-5.98069239	11080.3926
4164.71289	1407.79248	1107.40564	3286.75684
12665.4043	1822.85962	2877.04932	5615.44873
1847.55371	1580.88281	33.0934372	8533.14062
3764.30688	973.011292	242.063354	1898.34875
7757.67969	823.839417	324.757477	3196.91064
7576.02539	1618.94519	270.603973	1289.01208
3670.89966	758.529114	21.7897282	9557.21191
8031.2959	1664.36133	209.917435	18979.5195
-110.381027	3210.44946	112.139381	14464.7695
1518.81897	769.757141	293.178802	3331.2207
3554.22827	1614.63855	838.668823	5004.39648
2540.77637	604.48877	17.699131	2456.75171
1489.20715	487.111206	137.671051	1730.13135
4491.53223	753.881897	1863.26978	2467.14941
-110.500099	2222.35669	-1.03692818	7293.97607
-110.304329	582.307129	3.08306146	3492.11865
413.822601	2064.9314	1078.37268	4302.12695
186.208145	545.437012	-18.8035049	6958.78076
1996.62561	1155.18494	239.395218	11486.0068
-110.440781	506.440308	42.524559	3666.00977
9269.03906	1627.85742	279.333649	7007.28076
13154.0918	1988.57703	413.375	3475.47363
2438.74561	190.577103	826.066467	4180.62744
1302.82275	955.717834	680.046082	1619.70569
2239.58545	3723.81519	82.6634903	7430.45068
3601.22388	1485.37146	210.306488	4546.65869
640.465149	428.152435	77.1611862	8523.00977
-110.398476	396.293396	31.1931076	2473.1875
10192.2275	868.186096	152.457916	3466.17773
7534.26172	1125.66016	2154.66431	4255.41162
19929.3105	2988.88892	1359.91504	4320.49805
9816.07129	793.534485	1690.92517	4553.18506
2924.67456	1661.98621	106.048302	9080.04004
-110.477295	285.115387	8.39329815	3103.15186
9258.48438	365.520782	351.244843	4451.18457
12090.125	1110.89819	3570.87769	2738.91553
-110.464539	419.35788	14.0001917	1203.93042
-110.339378	335.729858	13.3646784	6058.17432
7373.25977	729.602539	309.295044	1052.66797
17280.4199	2801.39746	2646.97168	2405.65698
6123.56152	1057.22131	137.115112	1639.45654
848.410034	1709.07397	92.5469437	7599.5083
502.0047	238.86882	56.6112709	4953.37646
11524.1436	1169.33411	3071.19751	4594.89746
-110.594612	1533.36255	12.7295485	8010.82764
2073.71631	415.965637	44.5419159	1574.42017
2942.13403	244.67012	511.615845	1325.04883
9836.63965	2001.47876	210.718414	1748.4928
-110.561615	1374.04907	179.925003	2176.26001
1555.77576	647.635132	1554.59937	5342.03223
960.146118	1871.46936	3.97819972	6347.24219
3738.50244	634.942871	160.662888	1035.25281
-110.547607	562.881592	48.0767021	4258.61865
20953.9727	1870.45422	2570.85498	3764.25928
9164.60156	1899.66064	82.5511322	5408.30908
577.729736	727.232788	640.19043	10705.3916
4643.41992	596.783447	185.357956	6100.27002
4021.74512	2429.57129	326.750061	1455.71179
18440.0684	2295.15723	3831.21143	13102.1816
13536.0352	5859.62549	256.678558	10257.2217
410.458344	1739.44031	81.6741333	7018.77588
4053.59497	1766.16687	1550.12244	1098.72632
577.74939	1103.19067	35.2377777	10573.5908
-110.561104	446.065826	16.0325623	5175.39697
15068.4463	1434.49805	3504.92139	3065.59717
86.2772293	200.01088	31.5048656	651.792908
9141.88965	605.639893	453.755493	1473.20581
1592.98865	993.79718	91.4740219	4857.54053
18752.1562	554.035828	2260.07666	4007.53345
15967.8643	815.080017	918.723328	1811.63208
3651.29028	427.805145	551.305542	3158.57617
16769.8418	1695.8208	3010.47705	9112.34277
543.990601	276.603058	50.0982094	3623.81689
7957.99414	605.918823	467.598846	4234.39648
10751.3223	1911.59363	1889.75256	3635.03101
13062.9258	3354.09937	2533.00244	8742.98828
2375.50024	440.443176	64.5144577	8713.34375
9310.82031	1565.97632	531.33197	3636.18823
1931.90857	1295.44507	87.3904343	3017.85449
112.652069	799.114868	125.499863	4076.81396
2846.729	431.711304	57.6563416	3471.52808
4531.04688	816.200195	406.245056	646.459595
3194.50488	676.746948	-14.703805	5545.45264
2986.67285	2099.5918	67.4942322	3112.42993
3566.25903	2962.9043	29.6989326	8005.60986
4548.46289	961.776611	196.19342	5974.55615
6968.05322	1657.59888	740.571716	8860.39453
3213.46851	522.26593	43.9787178	4260.56836
3352.27222	875.18512	-15.3745527	5154.02637
6322.00391	602.165466	107.940178	1105.78052
727.057861	512.525818	-12.6568375	9158.28613
6434.67188	365.684204	115.675758	7339.14795
1794.21045	961.96875	67.9158707	2496.17749
747.650635	399.369537	-13.8983603	9208.92676
5816.16113	878.301575	900.952454	1122.99133
5712.39355	1483.05334	612.248108	6782.40137
2018.07654	273.802246	45.4630013	6231.49561
2279.06128	2576.20288	76.0090866	8573.58398
1533.86646	329.259766	3.40225697	684.728516
1178.36072	162.57106	-28.1464424	1366.2605
445.733856	302.482178	-15.4925566	5225.18262
817.107117	1096.29224	24.1400013	4172.33789
4856.55127	507.569702	130.346603	4146.92529
2890.35059	1320.07385	386.172272	2940.78418
2862.92847	893.965637	235.784332	2955.4375
7333.8916	1784.05823	27.2940559	6956.04785
1232.25281	72.1918411	5.53082895	5471.81787
3124.87183	448.258392	88.1891174	2755.62476
1260.04065	398.813782	6.76135302	7856.21338
7350.13867	518.328064	69.2165375	7035.59619
2353.61157	420.804535	2.53960609	4123.25781
1350.63391	588.813843	28.6258278	4108.15869
2688.25415	573.895935	603.18573	5032.19629
17253.1309	1459.68665	2182.31543	3667.32593
592.147644	228.415863	11.9358368	3370.33521
1607.16211	561.056274	-25.2485924	2852.24463
4164.70557	945.310364	32.7713165	3364.66406
4565.29688	404.236786	-0.525440991	8226.96191
2149.3894	1008.85046	56.1615105	2281.48267
4126.53564	802.731567	44.7579346	8112.04834
4432.66553	1674.06018	61.3186378	7485.77295
1293.90027	2093.76733	-2.57045436	4967.09082
1782.60156	1219.05408	59.3971786	5738.4082
4851.18018	1069.7959	788.9151	3756.86011
5989.21875	1476.84924	892.165771	3258.23193
4699.26074	2810.3252	235.292282	15930.9404
586.961243	309.670807	-50.4536095	781.352966
1589.62805	363.048584	-19.8926353	1038.00818
1942.23547	1963.41406	48.6897278	8676.61523
2284.24854	195.717072	30.4997578	5280.64355
3897.09302	636.255005	83.0487747	6577.60596
3782.58862	446.338928	6.87437057	2996.85669
2538.38721	4313.8252	26.3007507	6546.19678
3247.25781	959.654968	57.5991592	4545.66309
9839.77051	483.657471	1549.45996	1253.75964
766.420715	133.839172	41.3668556	1641.62317
1588.65186	825.192871	19.697731	2152.03052
1115.16211	1155.12134	59.0118637	903.861206
5735.1792	955.595642	274.148987	2156.02783
18482.2188	1666.10425	640.339111	3577.75122
8638.91699	345.790344	1889.75696	1341.00342
14728.8652	1065.99316	915.516663	733.946472
13706.541	1197.86755	1212.84106	2016.11792
8574.34863	1583.05127	2107.04883	1122.14478
14567.1045	1358.84888	2426.21704	2778.32446
14752.1982	1781.55469	748.895691	2541.61523
11830.6592	748.584961	1208.25635	1571.4563
7218.07129	720.644348	581.373901	2140.7063
19968.3711	1172.49756	3097.64233	896.147949
6676.30029	933.59668	1506.0929	2232.79883
9159.12012	945.904114	1404.24963	1325.70459
5366.49219	1328.69385	868.825317	1313.26538
12300.3672	1415.64514	2245.55811	1627.14185
16616.5918	831.106262	1301.92322	2972.88208
6868.62549	858.26355	159.795029	3797.3186
4137.18262	567.02655	70.3225784	2490.95142
11875.8477	867.893982	1453.74731	4870.58936
4604.50732	997.005676	95.5021133	4239.58887
2389.11353	470.229126	8.31398201	2461.07812
5111.74316	756.860962	672.853271	2772.35449
3635.06836	918.527344	84.1080017	3822.10498
26292.3164	1657.09583	4479.3623	2065.65405
6548.61279	1891.70862	122.769966	3464.70728
15099.6016	2363.79321	1943.8241	2468.57568
5314.40527	314.175842	324.206024	1575.14893
17087.1797	1345.95422	3495.45093	2698.80908
7985.47168	1028.79492	772.719604	2137.16577
2129.51147	361.111877	100.150681	1625.34705
17322.1094	2544.302	1820.30872	2115.573
20376.8008	2148.29663	2433.91577	4328.17383
5642.83252	1594.08435	176.177582	7488.63379
12714.252	830.607361	2035.59119	2458.47949
27288.4434	994.52533	1466.25317	3489.28613
8683.29395	622.347717	624.24707	687.651733
4302.84521	1067.37939	196.523651	7978.55908
17316.0488	3043.81079	975.386536	6820.87207
8497.41113	558.591003	641.9776	451.833588
10178.8506	1167.255	1315.30542	1926.38501
16104.8906	1284.43066	1977.55188	2341.46558
36316.5469	1764.70056	4915.25488	8071.66602
10601.6807	654.261902	2197.6543	2355.60962
2018.01904	166.562607	-20.1858406	1045.22009
10093.3232	534.627686	835.727051	492.989075
17701.7129	2028.27039	1626.12097	895.976807
8410.0498	906.276489	822.456909	4129.30029
7716.57959	906.736511	1449.56104	2389.65625
8459.94629	2555.32202	476.469818	6114.23438
6791.58789	709.365295	159.71637	1006.92175
17183.3184	2762.15894	252.385925	2635.15967
6586.02197	1170.77795	2441.40894	3293.41211
19671.6328	1610.95154	1811.7926	804.054626
6765.84375	1223.69885	744.168152	5349.4082
6491.48926	964.378601	1036.23706	1171.32812
1213.8645	314.736877	6.23945236	4954.85742
12066.3184	547.348694	795.82782	4016.43164
24056.8242	2626.42017	3518.70776	2203.42383
19358.2344	1699.18042	3721.70923	4739.89941
12704.1943	420.117767	141.317917	1472.17725
10579.1035	2204.97607	3115.96021	494.589691
6971.396	393.908447	1397.02014	735.05304
18091.9434	4940.70068	469.851318	14321.1035
27003.6172	2349.97925	6087.79248	15859.8779
2827.98096	267.716278	47.4249268	5962.5918
13090.9551	2196.75854	2468.1062	18597.9219
24701.9961	2268.375	2116.34058	8690.76367
10463.6201	1381.15918	338.111908	2832.04834
17030.2578	2504.17163	3575.03809	3823.74854
7231.95703	2293.09863	2452.25586	6062.21826
27401.2793	771.593506	1775.46033	3363.57007
27432.2188	2504.3269	1483.59717	4382.87695
17921.8164	1858.75549	2857.1582	9241.03613
4229.97754	1789.6637	270.046326	6844.34717
15460.4736	888.569519	1734.34338	1036.4657
10881.458	2833.08032	100.406204	14123.3555
11804.2354	1239.40588	886.761108	1116.77332
21629.4961	2033.62317	3549.23926	4209.56592
6981.13574	882.445312	1254.21179	1815.48193
11428.0107	2385.92114	3271.04907	4852.64355
14170.3018	1349.51099	2210.1145	5988.86914
1778.14624	1025.27686	52.5899582	5189.71436
11489.6396	1860.65442	231.577148	11218.96
10054.5605	1174.47058	822.100403	6118.12451
24189.4668	1661.99988	575.507019	7127.58789
15375.4141	2063.01538	1831.34912	1356.05908
21812.248	859.669434	1147.14099	521.323975
1216.84656	528.230652	-49.1040497	584.039185
10546.584	2065.84277	372.318054	1036.84155
4265.12256	1113.51294	111.511467	4481.25342
5314.82129	1707.29749	153.700607	6236.19238
19283.5918	1327.79248	340.943115	7959.4751
5990.09619	619.391663	646.868225	2308.08301
2872.72607	1119.96167	857.947144	4809.10645
15735.0576	2620.46704	1336.98438	7985.71045
9560.58789	1307.75159	383.93335	5220.75293
32380.9375	3520.6145	2301.96875	5823.78027
20819.125	3137.47998	2702.48926	5998.84473
5312.29297	252.282471	149.487839	3370.16284
-110.546364	640.468018	-64.3407669	7478.53955
12858.4932	781.196533	1566.28918	3072.06421
12404.04	2924.44824	757.343567	5845.68848
4058.33374	1777.7677	27.6464748	6151.28174
9868.30078	681.474731	176.174576	3579.51074
5223.75049	622.900269	16.4581432	6084.64307
17389.1738	901.720947	2349.56763	9385.72656
12043.1533	2196.36646	2503.54102	8450.5293
3201.92773	710.032654	186.52504	8163.00391
17917.1562	1715.8645	3469.58301	465.306824
3693.65771	1254.56116	118.529305	4900.16406
6862.68115	1740.95178	63.4071579	11390.6787
3672.10864	1398.00842	682.961975	1934.97961
3471.78296	1301.83752	970.696838	1714.73401
15629.0625	1339.81848	1326.43835	818.695862
15733.7051	994.144104	2798.1123	3555.67432
640.055176	459.922028	-23.076189	10851.0732
15286.376	1325.92004	1554.77844	1741.21387
3195.9187	639.714172	28.0913429	5247.98486
12735.5791	1134.0321	3525.31445	1144.93701
2257.1001	2950.8291	279.772919	11228.6025
12782.3193	2401.24048	924.470154	611.838989
1183.22498	720.948547	770.345886	823.447266
7003.95557	1488.96448	711.275024	5877.88818
3551.88721	669.008667	-26.2681084	10521.4893
11463.4268	1417.06165	410.236969	1381.65503
19162.3438	2211.84937	4416.98193	5732.83545
4239.8916	430.289581	8.13552094	7056.75391
24490.7227	2628.62012	4860.02002	7018.80566
-110.411964	388.29364	-51.2753677	5864.69385
16529.0879	1082.69019	1396.56641	3401.35913
15086.1826	648.862671	2603.40918	7758.43262
5705.44336	1019.6048	1591.5188	3003.77515
14761.5156	726.898865	1679.61133	4786.21777
10617.6436	1147.33484	688.526672	1484.71484
18347.4766	1839.04431	2667.02637	8267.43457
6118.16553	1011.97675	152.10199	5979.94238
3905.3606	465.893219	268.284821	4278.16943
4962.18701	286.217285	33.7529793	1724.20154
2999.15723	992.19397	24.3915539	1725.94922
3308.13794	1348.6676	1980.54028	2189.83228
18974.6055	1632.89795	3458.58276	10275.5801
4088.45239	591.459229	997.609558	1196.62231
13495.8662	351.367798	52.7725487	4134.71582
1322.99353	1083.7439	70.6161118	530.288025
10512.1025	1350.38721	147.106384	2790.66577
401.966461	1132.37842	734.742798	810.047974
2077.54272	1307.61292	569.034302	3525.88501
17620.1309	1870.39343	249.042206	3825.08081
6660.83301	1217.51953	1016.37341	1272.92297
3510.46143	1375.6145	38.751255	5235.77881
-110.385132	1576.76172	-53.1292305	12776.6426
2413.53442	485.525085	43.0797729	6643.34473
2110.37451	1467.58752	185.363281	13363.1338
19558.6582	853.028442	3053.198	5273.29639
19933.6836	1866.10388	1987.28748	6507.04688
16679.7324	1325.9989	2822.48584	769.931458
1914.9729	1176.17224	234.933121	1941.61426
18885.2383	3235.04956	255.692108	11197.3447
10613.5068	1618.25916	111.618385	19678.6484
8940.9248	856.981323	146.033081	10115.0186
9561.21191	1784.37744	2093.43164	2879.3418
4317.77441	1831.86682	3104.47241	8070.59131
-110.359688	1536.56787	411.477661	8539.65527
4109.28467	1533.45789	936.031189	5455.42236
-110.569023	331.328552	179.632141	1402.9259
802.8396	526.069763	21.7992611	7112.6377
7610.67188	894.594971	395.414581	3517.00098
18184.9102	2691.32056	4242.7002	2547.36353
2212.70239	1111.17249	723.758179	5357.48926
4092.35107	2132.54272	81.3011398	9286.74805
12546.8193	889.431274	2276.47778	6682.98535
12743.4053	573.594482	474.995148	2821.86377
